order_id,order_date,category,product_name,unit_price,quantity,payment_method,payment_status,total_sales,order_month,order_day
ORD-10845,2026-03-15 09:00:00,Electronics,Laptop,8500000,1,Midtrans - Bank Transfer,Paid,8500000,2026-03,Sunday
ORD-10846,2026-05-27 10:00:00,Electronics,Laptop,8500000,1,Credit Card,Paid,8500000,2026-05,Wednesday
ORD-10847,2026-03-24 07:00:00,Fashion,Kemeja Casual,250000,2,Credit Card,Paid,500000,2026-03,Tuesday
ORD-10848,2026-04-09 10:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Pending,300000,2026-04,Thursday
ORD-10849,2026-02-06 12:00:00,Accessories,Headphone Bluetooth,450000,1,E-Wallet,Paid,450000,2026-02,Friday
ORD-10850,2026-06-08 20:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-06,Monday
ORD-10851,2026-05-24 16:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-05,Sunday
ORD-10852,2026-02-24 16:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-02,Tuesday
ORD-10853,2026-03-02 20:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-03,Monday
ORD-10854,2026-04-23 21:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-04,Thursday
ORD-10855,2026-04-07 20:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - Bank Transfer,Paid,3600000,2026-04,Tuesday
ORD-10856,2026-03-14 05:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-03,Saturday
ORD-10857,2026-03-08 21:00:00,Electronics,Laptop,8500000,2,Credit Card,Paid,17000000,2026-03,Sunday
ORD-10858,2026-04-17 19:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - QRIS,Paid,450000,2026-04,Friday
ORD-10859,2026-05-23 13:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-05,Saturday
ORD-10860,2026-05-27 13:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-05,Wednesday
ORD-10861,2026-04-10 21:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-04,Friday
ORD-10862,2026-06-05 15:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-06,Friday
ORD-10863,2026-04-30 14:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-04,Thursday
ORD-10864,2026-02-18 08:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - Bank Transfer,Paid,500000,2026-02,Wednesday
ORD-10865,2026-07-22 06:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-07,Wednesday
ORD-10866,2026-01-11 02:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-01,Sunday
ORD-10867,2026-04-18 22:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-04,Saturday
ORD-10868,2026-02-14 07:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-02,Saturday
ORD-10869,2026-06-30 04:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-06,Tuesday
ORD-10870,2026-04-19 03:00:00,Accessories,Headphone Bluetooth,450000,3,E-Wallet,Paid,1350000,2026-04,Sunday
ORD-10871,2026-02-08 07:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-02,Sunday
ORD-10872,2026-01-01 05:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-01,Thursday
ORD-10873,2026-01-20 11:00:00,Gadgets,Smartwatch,1200000,3,E-Wallet,Failed,3600000,2026-01,Tuesday
ORD-10874,2026-06-23 18:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-06,Tuesday
ORD-10875,2026-01-01 03:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - QRIS,Paid,150000,2026-01,Thursday
ORD-10876,2026-01-27 21:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-01,Tuesday
ORD-10877,2026-01-05 21:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Paid,500000,2026-01,Monday
ORD-10878,2026-05-03 00:00:00,Gadgets,Smartwatch,1200000,3,E-Wallet,Paid,3600000,2026-05,Sunday
ORD-10879,2026-04-17 07:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-04,Friday
ORD-10880,2026-07-30 02:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-07,Thursday
ORD-10881,2026-06-28 17:00:00,Fashion,Kemeja Casual,250000,2,Credit Card,Pending,500000,2026-06,Sunday
ORD-10882,2026-02-05 06:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Pending,1350000,2026-02,Thursday
ORD-10883,2026-04-26 02:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-04,Sunday
ORD-10884,2026-02-17 13:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Paid,900000,2026-02,Tuesday
ORD-10885,2026-03-17 10:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-03,Tuesday
ORD-10886,2026-01-31 03:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-01,Saturday
ORD-10887,2026-01-10 08:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Paid,300000,2026-01,Saturday
ORD-10888,2026-07-12 19:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-07,Sunday
ORD-10889,2026-06-25 08:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-06,Thursday
ORD-10890,2026-07-13 22:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Paid,500000,2026-07,Monday
ORD-10891,2026-03-27 08:00:00,Electronics,Laptop,8500000,1,E-Wallet,Paid,8500000,2026-03,Friday
ORD-10892,2026-07-17 21:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-07,Friday
ORD-10893,2026-07-03 23:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-07,Friday
ORD-10894,2026-03-07 13:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-03,Saturday
ORD-10895,2026-03-18 04:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-03,Wednesday
ORD-10896,2026-03-21 21:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-03,Saturday
ORD-10897,2026-06-26 10:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-06,Friday
ORD-10898,2026-03-26 10:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-03,Thursday
ORD-10899,2026-06-06 00:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-06,Saturday
ORD-10900,2026-02-07 13:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-02,Saturday
ORD-10901,2026-07-19 09:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Paid,3600000,2026-07,Sunday
ORD-10902,2026-03-26 23:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-03,Thursday
ORD-10903,2026-01-01 09:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-01,Thursday
ORD-10904,2026-01-11 20:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-01,Sunday
ORD-10905,2026-03-11 17:00:00,Gadgets,Smartwatch,1200000,1,Credit Card,Paid,1200000,2026-03,Wednesday
ORD-10906,2026-04-03 11:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-04,Friday
ORD-10907,2026-03-27 20:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-03,Friday
ORD-10908,2026-08-09 07:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Paid,17000000,2026-08,Sunday
ORD-10909,2026-06-04 17:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-06,Thursday
ORD-10910,2026-03-09 11:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-03,Monday
ORD-10911,2026-01-14 08:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Paid,900000,2026-01,Wednesday
ORD-10912,2026-02-25 22:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-02,Wednesday
ORD-10913,2026-04-10 00:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-04,Friday
ORD-10914,2026-04-29 00:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Pending,300000,2026-04,Wednesday
ORD-10915,2026-04-28 16:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-04,Tuesday
ORD-10916,2026-03-25 02:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-03,Wednesday
ORD-10917,2026-05-04 06:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-05,Monday
ORD-10918,2026-03-26 22:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Paid,17000000,2026-03,Thursday
ORD-10919,2026-05-26 10:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-05,Tuesday
ORD-10920,2026-06-03 05:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-06,Wednesday
ORD-10921,2026-02-16 14:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-02,Monday
ORD-10922,2026-03-08 20:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-03,Sunday
ORD-10923,2026-06-17 19:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Paid,300000,2026-06,Wednesday
ORD-10924,2026-01-10 19:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-01,Saturday
ORD-10925,2026-03-24 01:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-03,Tuesday
ORD-10926,2026-07-04 13:00:00,Home & Living,Lampu Meja,150000,2,E-Wallet,Paid,300000,2026-07,Saturday
ORD-10927,2026-03-21 12:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-03,Saturday
ORD-10928,2026-01-16 15:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-01,Friday
ORD-10929,2026-05-28 02:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-05,Thursday
ORD-10930,2026-08-08 00:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-08,Saturday
ORD-10931,2026-04-20 19:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Paid,500000,2026-04,Monday
ORD-10932,2026-03-07 10:00:00,Accessories,Headphone Bluetooth,450000,1,Credit Card,Paid,450000,2026-03,Saturday
ORD-10933,2026-04-17 16:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Paid,300000,2026-04,Friday
ORD-10934,2026-05-22 07:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-05,Friday
ORD-10935,2026-05-04 13:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-05,Monday
ORD-10936,2026-06-01 19:00:00,Fashion,Kemeja Casual,250000,3,E-Wallet,Paid,750000,2026-06,Monday
ORD-10937,2026-06-10 10:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-06,Wednesday
ORD-10938,2026-02-06 08:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Paid,450000,2026-02,Friday
ORD-10939,2026-02-22 04:00:00,Home & Living,Lampu Meja,150000,1,E-Wallet,Failed,150000,2026-02,Sunday
ORD-10940,2026-02-24 18:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-02,Tuesday
ORD-10941,2026-07-20 20:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - Bank Transfer,Paid,300000,2026-07,Monday
ORD-10942,2026-05-01 18:00:00,Home & Living,Lampu Meja,150000,1,Credit Card,Paid,150000,2026-05,Friday
ORD-10943,2026-01-04 05:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-01,Sunday
ORD-10944,2026-04-20 05:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-04,Monday
ORD-10945,2026-06-26 03:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-06,Friday
ORD-10946,2026-01-26 00:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Paid,3600000,2026-01,Monday
ORD-10947,2026-02-14 09:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-02,Saturday
ORD-10948,2026-03-31 00:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Paid,17000000,2026-03,Tuesday
ORD-10949,2026-04-13 01:00:00,Fashion,Kemeja Casual,250000,2,Credit Card,Paid,500000,2026-04,Monday
ORD-10950,2026-04-08 15:00:00,Electronics,Laptop,8500000,2,Credit Card,Paid,17000000,2026-04,Wednesday
ORD-10951,2026-03-19 15:00:00,Fashion,Kemeja Casual,250000,2,Credit Card,Paid,500000,2026-03,Thursday
ORD-10952,2026-02-24 22:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Failed,450000,2026-02,Tuesday
ORD-10953,2026-07-16 07:00:00,Electronics,Laptop,8500000,2,E-Wallet,Paid,17000000,2026-07,Thursday
ORD-10954,2026-05-30 21:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Paid,17000000,2026-05,Saturday
ORD-10955,2026-06-06 18:00:00,Home & Living,Lampu Meja,150000,1,Credit Card,Paid,150000,2026-06,Saturday
ORD-10956,2026-08-03 06:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Pending,1350000,2026-08,Monday
ORD-10957,2026-07-14 14:00:00,Electronics,Laptop,8500000,3,Credit Card,Paid,25500000,2026-07,Tuesday
ORD-10958,2026-04-02 06:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Failed,250000,2026-04,Thursday
ORD-10959,2026-02-11 08:00:00,Fashion,Kemeja Casual,250000,2,Credit Card,Paid,500000,2026-02,Wednesday
ORD-10960,2026-04-24 00:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-04,Friday
ORD-10961,2026-04-02 08:00:00,Accessories,Headphone Bluetooth,450000,1,E-Wallet,Paid,450000,2026-04,Thursday
ORD-10962,2026-02-22 00:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Paid,900000,2026-02,Sunday
ORD-10963,2026-05-08 06:00:00,Accessories,Headphone Bluetooth,450000,3,E-Wallet,Paid,1350000,2026-05,Friday
ORD-10964,2026-07-11 14:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-07,Saturday
ORD-10965,2026-06-18 01:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-06,Thursday
ORD-10966,2026-03-25 05:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Paid,3600000,2026-03,Wednesday
ORD-10967,2026-07-24 20:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-07,Friday
ORD-10968,2026-06-03 15:00:00,Home & Living,Lampu Meja,150000,3,E-Wallet,Paid,450000,2026-06,Wednesday
ORD-10969,2026-03-31 15:00:00,Electronics,Laptop,8500000,2,Credit Card,Paid,17000000,2026-03,Tuesday
ORD-10970,2026-06-17 10:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-06,Wednesday
ORD-10971,2026-05-10 14:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-05,Sunday
ORD-10972,2026-03-24 02:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-03,Tuesday
ORD-10973,2026-01-09 05:00:00,Gadgets,Smartwatch,1200000,3,E-Wallet,Paid,3600000,2026-01,Friday
ORD-10974,2026-04-20 10:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - QRIS,Paid,450000,2026-04,Monday
ORD-10975,2026-02-20 02:00:00,Electronics,Laptop,8500000,1,E-Wallet,Paid,8500000,2026-02,Friday
ORD-10976,2026-03-26 19:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-03,Thursday
ORD-10977,2026-01-20 21:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - QRIS,Paid,150000,2026-01,Tuesday
ORD-10978,2026-02-22 06:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Failed,900000,2026-02,Sunday
ORD-10979,2026-02-08 10:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-02,Sunday
ORD-10980,2026-01-18 11:00:00,Fashion,Kemeja Casual,250000,2,Credit Card,Paid,500000,2026-01,Sunday
ORD-10981,2026-04-02 20:00:00,Electronics,Laptop,8500000,1,Midtrans - Bank Transfer,Paid,8500000,2026-04,Thursday
ORD-10982,2026-04-19 05:00:00,Accessories,Headphone Bluetooth,450000,2,Credit Card,Paid,900000,2026-04,Sunday
ORD-10983,2026-02-16 16:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Paid,500000,2026-02,Monday
ORD-10984,2026-05-08 20:00:00,Accessories,Headphone Bluetooth,450000,3,Credit Card,Paid,1350000,2026-05,Friday
ORD-10985,2026-02-09 14:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-02,Monday
ORD-10986,2026-04-08 08:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - QRIS,Paid,750000,2026-04,Wednesday
ORD-10987,2026-04-04 11:00:00,Electronics,Laptop,8500000,1,Credit Card,Failed,8500000,2026-04,Saturday
ORD-10988,2026-04-21 05:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-04,Tuesday
ORD-10989,2026-03-19 09:00:00,Fashion,Kemeja Casual,250000,2,E-Wallet,Paid,500000,2026-03,Thursday
ORD-10990,2026-07-12 04:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Failed,300000,2026-07,Sunday
ORD-10991,2026-03-19 17:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-03,Thursday
ORD-10992,2026-05-02 08:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Paid,300000,2026-05,Saturday
ORD-10993,2026-08-07 05:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-08,Friday
ORD-10994,2026-04-29 21:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-04,Wednesday
ORD-10995,2026-07-24 14:00:00,Accessories,Headphone Bluetooth,450000,2,E-Wallet,Pending,900000,2026-07,Friday
ORD-10996,2026-05-15 12:00:00,Electronics,Laptop,8500000,1,E-Wallet,Paid,8500000,2026-05,Friday
ORD-10997,2026-06-04 23:00:00,Fashion,Kemeja Casual,250000,3,Midtrans - Bank Transfer,Paid,750000,2026-06,Thursday
ORD-10998,2026-05-15 12:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - Bank Transfer,Paid,900000,2026-05,Friday
ORD-10999,2026-04-09 19:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Failed,450000,2026-04,Thursday
ORD-11000,2026-05-01 11:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - QRIS,Paid,250000,2026-05,Friday
ORD-11001,2026-06-06 12:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-06,Saturday
ORD-11002,2026-06-26 01:00:00,Electronics,Laptop,8500000,2,E-Wallet,Paid,17000000,2026-06,Friday
ORD-11003,2026-01-04 22:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-01,Sunday
ORD-11004,2026-04-22 10:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-04,Wednesday
ORD-11005,2026-03-23 11:00:00,Electronics,Laptop,8500000,2,Midtrans - QRIS,Paid,17000000,2026-03,Monday
ORD-11006,2026-02-03 01:00:00,Gadgets,Smartwatch,1200000,1,E-Wallet,Paid,1200000,2026-02,Tuesday
ORD-11007,2026-03-18 10:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-03,Wednesday
ORD-11008,2026-03-30 04:00:00,Fashion,Kemeja Casual,250000,2,Midtrans - QRIS,Pending,500000,2026-03,Monday
ORD-11009,2026-06-21 02:00:00,Gadgets,Smartwatch,1200000,2,E-Wallet,Paid,2400000,2026-06,Sunday
ORD-11010,2026-05-19 13:00:00,Accessories,Headphone Bluetooth,450000,2,Midtrans - QRIS,Paid,900000,2026-05,Tuesday
ORD-11011,2026-05-02 15:00:00,Accessories,Headphone Bluetooth,450000,1,E-Wallet,Paid,450000,2026-05,Saturday
ORD-11012,2026-04-19 05:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-04,Sunday
ORD-11013,2026-05-14 13:00:00,Accessories,Headphone Bluetooth,450000,3,E-Wallet,Paid,1350000,2026-05,Thursday
ORD-11014,2026-07-20 07:00:00,Gadgets,Smartwatch,1200000,1,E-Wallet,Paid,1200000,2026-07,Monday
ORD-11015,2026-02-03 22:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-02,Tuesday
ORD-11016,2026-01-15 09:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - QRIS,Paid,1350000,2026-01,Thursday
ORD-11017,2026-04-08 21:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - Bank Transfer,Paid,1200000,2026-04,Wednesday
ORD-11018,2026-01-16 02:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-01,Friday
ORD-11019,2026-04-12 19:00:00,Gadgets,Smartwatch,1200000,3,E-Wallet,Paid,3600000,2026-04,Sunday
ORD-11020,2026-04-05 09:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - Bank Transfer,Paid,150000,2026-04,Sunday
ORD-11021,2026-04-02 04:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-04,Thursday
ORD-11022,2026-05-06 05:00:00,Accessories,Headphone Bluetooth,450000,3,E-Wallet,Paid,1350000,2026-05,Wednesday
ORD-11023,2026-05-17 17:00:00,Electronics,Laptop,8500000,1,Midtrans - QRIS,Paid,8500000,2026-05,Sunday
ORD-11024,2026-02-11 00:00:00,Fashion,Kemeja Casual,250000,1,Midtrans - Bank Transfer,Paid,250000,2026-02,Wednesday
ORD-11025,2026-03-10 07:00:00,Electronics,Laptop,8500000,3,Midtrans - Bank Transfer,Paid,25500000,2026-03,Tuesday
ORD-11026,2026-02-04 11:00:00,Home & Living,Lampu Meja,150000,3,Credit Card,Failed,450000,2026-02,Wednesday
ORD-11027,2026-04-24 18:00:00,Home & Living,Lampu Meja,150000,1,Midtrans - QRIS,Paid,150000,2026-04,Friday
ORD-11028,2026-05-28 03:00:00,Home & Living,Lampu Meja,150000,2,Credit Card,Paid,300000,2026-05,Thursday
ORD-11029,2026-07-05 11:00:00,Fashion,Kemeja Casual,250000,1,Credit Card,Paid,250000,2026-07,Sunday
ORD-11030,2026-05-03 07:00:00,Fashion,Kemeja Casual,250000,1,E-Wallet,Paid,250000,2026-05,Sunday
ORD-11031,2026-06-11 12:00:00,Accessories,Headphone Bluetooth,450000,3,Midtrans - Bank Transfer,Paid,1350000,2026-06,Thursday
ORD-11032,2026-01-06 06:00:00,Home & Living,Lampu Meja,150000,1,Credit Card,Paid,150000,2026-01,Tuesday
ORD-11033,2026-05-13 09:00:00,Gadgets,Smartwatch,1200000,1,E-Wallet,Paid,1200000,2026-05,Wednesday
ORD-11034,2026-05-08 08:00:00,Gadgets,Smartwatch,1200000,3,Midtrans - QRIS,Failed,3600000,2026-05,Friday
ORD-11035,2026-01-26 03:00:00,Home & Living,Lampu Meja,150000,1,Credit Card,Paid,150000,2026-01,Monday
ORD-11036,2026-05-24 17:00:00,Gadgets,Smartwatch,1200000,1,Midtrans - QRIS,Paid,1200000,2026-05,Sunday
ORD-11037,2026-08-01 21:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - QRIS,Paid,450000,2026-08,Saturday
ORD-11038,2026-06-22 18:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-06,Monday
ORD-11039,2026-05-28 05:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-05,Thursday
ORD-11040,2026-05-21 07:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-05,Thursday
ORD-11041,2026-05-21 08:00:00,Gadgets,Smartwatch,1200000,3,Credit Card,Paid,3600000,2026-05,Thursday
ORD-11042,2026-06-08 05:00:00,Home & Living,Lampu Meja,150000,2,Midtrans - QRIS,Paid,300000,2026-06,Monday
ORD-11043,2026-03-16 16:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-03,Monday
ORD-11044,2026-04-30 05:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-04,Thursday
ORD-11045,2026-05-25 20:00:00,Electronics,Laptop,8500000,3,E-Wallet,Paid,25500000,2026-05,Monday
ORD-11046,2026-05-23 09:00:00,Gadgets,Smartwatch,1200000,2,Credit Card,Paid,2400000,2026-05,Saturday
ORD-11047,2026-03-10 13:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Failed,450000,2026-03,Tuesday
ORD-11048,2026-02-20 05:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - QRIS,Paid,2400000,2026-02,Friday
ORD-11049,2026-05-07 06:00:00,Home & Living,Lampu Meja,150000,3,Midtrans - Bank Transfer,Paid,450000,2026-05,Thursday
ORD-11050,2026-04-30 16:00:00,Accessories,Headphone Bluetooth,450000,1,Midtrans - Bank Transfer,Paid,450000,2026-04,Thursday
ORD-11051,2026-05-09 00:00:00,Electronics,Laptop,8500000,2,E-Wallet,Paid,17000000,2026-05,Saturday
ORD-11052,2026-03-19 06:00:00,Electronics,Laptop,8500000,3,Midtrans - QRIS,Paid,25500000,2026-03,Thursday
ORD-11053,2026-06-17 13:00:00,Gadgets,Smartwatch,1200000,2,Midtrans - Bank Transfer,Paid,2400000,2026-06,Wednesday
ORD-11054,2026-07-14 06:00:00,Fashion,Kemeja Casual,250000,3,Credit Card,Paid,750000,2026-07,Tuesday
ORD-11055,2026-07-29 15:00:00,Electronics,Laptop,8500000,2,Midtrans - Bank Transfer,Paid,17000000,2026-07,Wednesday
